time,rpcs,successes,failures,successRate,bytesIn,bytesOut,numProcessors,systemLoadAvg,processCPULoad,systemCPULoad,freeMemory,maxMemory,totalMemory,pendingActivities,pendingCompounds,pendingCallbacks,totalActivities,totalCompounds,totalCallbacks,avgActivityLoad,avgCompoundLoad,avgCallbackLoad,avgLoad
81149,435,435,0,1.0,126319,126319,2,1.58,0.2436548223350254,0.22842639593908629,52475184,973078528,115343360,0,0,0,30061,98260,115759,0.5644482,0.8299488,0.8029178,0.8299488
82150,461,461,0,1.0,133801,133801,2,1.58,0.08955223880597016,0.0945273631840796,27565808,973078528,115343360,0,0,0,30174,99305,116392,0.5725398,0.8225285,0.82271487,0.82271487
83151,440,440,0,1.0,128638,128638,2,1.58,0.09644670050761422,0.08121827411167513,77863464,973078528,115343360,0,0,0,30284,100323,116998,0.5249125,0.840466,0.78873146,0.840466
84151,466,466,0,1.0,135347,135347,2,1.58,0.10152284263959391,0.08629441624365483,49674600,973078528,115343360,0,0,0,30399,101343,117637,0.58310574,0.82840675,0.8143073,0.82840675
85152,443,443,0,1.0,129710,129710,2,1.45,0.095,0.095,34513656,973078528,115343360,0,0,0,30511,102361,118246,0.543707,0.8281339,0.7962184,0.8281339
86153,465,465,0,1.0,135048,135048,2,1.45,0.1111111111111111,0.10101010101010101,72542240,973078528,115343360,0,0,0,30625,103380,118885,0.5738565,0.828138,0.82042366,0.828138
87153,451,451,0,1.0,133101,133101,2,1.45,0.10606060606060606,0.09595959595959597,38791920,973078528,115343360,0,0,0,30742,104398,119506,0.542864,0.82764864,0.8121561,0.82764864
88154,469,469,0,1.0,137192,137192,2,1.45,0.17857142857142855,0.16326530612244897,66649568,973078528,115343360,0,0,0,30860,105417,120151,0.5204716,0.8200825,0.8030351,0.8200825
89155,442,442,0,1.0,129112,129112,2,1.45,0.1256281407035176,0.11557788944723618,26602968,973078528,115343360,0,0,0,30970,106435,120760,0.45607558,0.831776,0.79638666,0.831776
90155,448,448,0,1.0,130235,130235,2,1.34,0.1218274111675127,0.1065989847715736,22041024,973078528,115343360,0,0,0,31079,107452,121378,0.43725294,0.84284717,0.8142543,0.84284717
91156,457,457,0,1.0,134049,134049,2,1.34,0.1116751269035533,0.09644670050761421,46533336,973078528,115343360,0,0,0,31196,108473,122005,0.48933318,0.8300706,0.8242422,0.8300706
92157,453,453,0,1.0,132204,132204,2,1.34,0.099009900990099,0.11386138613861387,76271160,973078528,115343360,0,0,0,31310,109492,122626,0.46747637,0.829239,0.7969196,0.829239
93157,456,456,0,1.0,132255,132255,2,1.34,0.10256410256410256,0.0717948717948718,62210256,973078528,115343360,0,0,0,31421,110510,123253,0.5019157,0.8290456,0.8335532,0.8335532
94158,462,462,0,1.0,136368,136368,2,1.34,0.10101010101010102,0.09090909090909091,39746208,973078528,115343360,0,0,0,31541,111530,123889,0.55923134,0.81733423,0.77588946,0.81733423
95159,460,460,0,1.0,134100,134100,2,1.23,0.10714285714285714,0.08673469387755102,69446688,973078528,115343360,0,0,0,31655,112548,124522,0.5274237,0.825649,0.8545061,0.8545061
96159,437,437,0,1.0,126494,126494,2,1.23,0.09137055837563453,0.07614213197969544,62040896,973078528,115343360,0,0,0,31761,113566,125122,0.5879474,0.827472,0.788516,0.827472
97160,462,462,0,1.0,135770,135770,2,1.23,0.10824742268041238,0.07731958762886598,35594464,973078528,115343360,1,0,0,31880,114584,125758,0.5227291,0.82652557,0.80474,0.82652557
98161,447,447,0,1.0,130060,130060,2,1.23,0.11,0.11499999999999999,54354288,973078528,115343360,0,0,0,31989,115602,126373,0.43453184,0.83835095,0.7927046,0.83835095
99161,472,472,0,1.0,139336,139336,2,1.23,0.25510204081632654,0.22959183673469388,22722440,973078528,115343360,1,0,0,32112,116620,127024,0.52335584,0.82396597,0.8117725,0.82396597
100162,452,452,0,1.0,131905,131905,2,1.13,0.22448979591836735,0.20918367346938774,73144616,973078528,115343360,0,0,0,32224,117639,127645,0.5110493,0.8363656,0.76065236,0.8363656
101163,461,461,0,1.0,134399,134399,2,1.13,0.10714285714285714,0.08673469387755102,43940424,973078528,115343360,0,0,0,32339,118659,128278,0.58236086,0.8260196,0.8039216,0.8260196
102163,462,462,0,1.0,136069,136069,2,1.13,0.12060301507537688,0.11557788944723618,53600288,973078528,115343360,0,0,0,32458,119678,128914,0.57431215,0.82465017,0.8237264,0.82465017
103164,472,472,0,1.0,139336,139336,2,1.13,0.11616161616161616,0.10101010101010101,78116576,973078528,115343360,0,0,0,32580,120718,129565,0.57981515,0.8247247,0.85281533,0.85281533
104165,449,449,0,1.0,130534,130534,2,1.13,0.09743589743589744,0.07692307692307693,62549944,973078528,115343360,0,0,0,32690,121735,130183,0.52733904,0.8353513,0.80061793,0.8353513
105165,469,469,0,1.0,137790,137790,2,1.12,0.1065989847715736,0.09137055837563451,36991752,973078528,115343360,0,0,0,32810,122754,130828,0.5805955,0.82400066,0.84536695,0.84536695
106166,460,460,0,1.0,134997,134997,2,1.12,0.1116751269035533,0.09644670050761421,72800632,973078528,115343360,0,0,0,32927,123773,131461,0.54407763,0.82378703,0.8392649,0.8392649
107166,439,439,0,1.0,127267,127267,2,1.12,0.1116751269035533,0.09137055837563453,52084624,973078528,115343360,0,0,0,33034,124790,132064,0.5604897,0.83367133,0.81375086,0.83367133
108167,466,466,0,1.0,136718,136718,2,1.12,0.10769230769230768,0.08717948717948718,20083016,973078528,115343360,0,0,0,33152,125809,132706,0.5296933,0.83438975,0.8125859,0.83438975
109168,445,445,0,1.0,129586,129586,2,1.12,0.11616161616161616,0.10606060606060605,60104520,973078528,115343360,0,0,0,33262,126827,133318,0.5512959,0.83075494,0.76575434,0.83075494
110168,459,459,0,1.0,133626,133626,2,1.03,0.1134020618556701,0.08247422680412371,23120176,973078528,115343360,0,0,0,33376,127846,133948,0.5843342,0.8321854,0.82115346,0.8321854
111169,455,455,0,1.0,132957,133152,2,1.03,0.1065989847715736,0.09644670050761421,62041560,973078528,115343360,0,0,0,33490,128865,134574,0.55071473,0.83341134,0.789984,0.83341134
112170,462,462,0,1.0,134893,134698,2,1.03,0.12371134020618557,0.08762886597938144,16294792,973078528,115343360,0,0,0,33606,129885,135208,0.615839,0.8204936,0.80897564,0.8204936
113170,461,461,0,1.0,135770,135770,2,1.03,0.12244897959183673,0.10204081632653061,43833616,973078528,115343360,0,0,0,33724,130903,135844,0.5561849,0.8320792,0.8258195,0.8320792
114171,468,468,0,1.0,137491,137491,2,1.03,0.12755102040816327,0.11224489795918367,57078584,973078528,115343360,0,0,0,33843,131921,136489,0.5640787,0.8283291,0.83132154,0.83132154
115172,444,444,0,1.0,129112,129112,2,0.95,0.1116751269035533,0.09644670050761421,30181552,973078528,115343360,0,0,0,33953,132939,137098,0.5736287,0.8308831,0.7669421,0.8308831
116172,446,446,0,1.0,128689,128689,2,0.95,0.13775510204081634,0.1218274111675127,70698808,973078528,115343360,0,0,0,34060,133957,137710,0.55306953,0.8304345,0.8076722,0.8304345
